country,region,year,month,avg_temperature,rainfall_mm,festival,covid_restriction,gdp_growth_rate,foreign_exchange_rate,internet_mentions,global_travel_index,airline_ticket_price,hotel_occupancy_rate,visa_required,num_tourists,revenue_usd
Thailand,Central,2022,9,30.13,154.6,1,0,4.16,80.33,1135.0,1.9,315.21,53.42,0,4072200,933002737
Nepal,Central,2020,9,18.18,143.0,0,0,2.28,78.03,1061.0,79.81,266.55,80.71,0,304592,69786643
Nepal,West,2024,10,34.04,86.4,0,0,3.32,67.1,1569.0,8.85,318.95,64.72,0,108455,24848684
Sri Lanka,East,2019,8,30.14,113.7,0,0,3.13,81.89,1155.0,17.15,331.33,74.95,0,259795,59522971
Nepal,East,2023,7,20.59,87.0,1,0,6.13,68.35,981.0,94.06,334.46,85.47,0,338794,77622840
Bhutan,Central,2016,1,19.33,101.2,0,0,5.11,91.22,499.0,78.92,225.93,88.48,0,278334,63770537
Nepal,North,2022,1,28.07,102.3,0,0,4.07,80.95,481.0,26.23,267.69,94.79,1,208115,47682300
Sri Lanka,East,2018,11,33.97,144.4,0,1,3.84,86.7,978.0,55.43,304.94,50.99,0,262884,60230708
Nepal,North,2024,10,24.11,156.8,0,0,2.39,71.99,1362.0,68.35,369.76,68.54,1,219593,50312084
Thailand,North,2020,5,30.99,129.1,0,0,2.95,71.24,1170.0,97.98,444.9,72.89,1,4194530,961030394
Sri Lanka,North,2021,4,31.69,102.3,0,0,3.2,76.5,1378.0,47.88,233.87,81.64,1,391335,89660779
India,Central,2017,7,21.41,122.8,0,0,2.49,95.69,959.0,47.55,292.13,62.52,1,1154632,264543690
Sri Lanka,North,2021,5,19.92,157.8,0,0,3.94,61.91,1000.0,72.86,292.66,79.91,1,397170,90997666
Nepal,West,2023,7,22.88,97.1,1,1,3.41,75.11,1338.0,3.24,392.76,74.9,1,45135,10341112
Nepal,West,2016,12,21.57,42.4,1,0,4.29,68.31,1044.0,50.72,241.1,62.45,1,282170,64649423
Thailand,South,2020,3,22.48,69.1,0,1,4.39,86.73,942.0,71.82,286.62,48.23,0,4111344,941971221
Sri Lanka,South,2023,6,26.06,93.1,1,1,3.6,72.72,1651.0,20.87,192.47,78.45,0,328147,75183451
Thailand,Central,2024,7,19.95,134.4,0,1,2.8,69.05,719.0,64.72,379.63,92.42,1,4091743,937480335
India,Central,2019,12,22.7,58.3,1,0,2.82,68.73,416.0,23.9,286.36,77.74,0,1161376,266088843
Nepal,South,2018,4,19.82,176.1,0,0,4.32,72.32,1318.0,1.38,303.93,41.67,1,91143,20882242
India,West,2015,3,30.25,133.7,0,0,5.09,86.78,487.0,30.74,394.09,40.86,1,1050706,240732668
Nepal,North,2021,3,33.02,64.7,0,1,6.58,80.03,801.0,41.41,282.42,61.74,1,99114,22708519
Thailand,South,2015,12,33.0,7.3,1,0,3.3,73.78,1034.0,85.06,231.61,56.15,0,4274978,979462250
India,North,2015,7,35.17,57.3,0,1,4.16,80.3,1128.0,7.29,328.79,49.71,1,964002,220867468
Sri Lanka,East,2024,3,26.95,85.6,0,0,0.36,83.91,1549.0,83.18,268.14,69.26,1,446703,102346427
Bhutan,Central,2022,2,20.28,148.2,0,0,4.62,61.15,1196.0,48.01,264.95,42.28,0,154735,35452133
India,Central,2022,8,17.46,69.3,0,0,3.78,70.02,1129.0,7.38,311.85,62.95,0,1047525,240003853
India,North,2016,1,25.17,45.4,0,0,1.22,76.39,884.0,14.05,296.17,72.21,1,1113748,255176546
India,South,2023,1,22.28,53.8,0,0,3.87,63.26,471.0,29.11,260.41,49.9,0,1107794,253812394
Nepal,Central,2020,10,15.44,86.9,0,0,1.47,62.16,814.0,75.82,237.33,70.86,0,283797,65022193
Thailand,East,2018,3,21.97,144.2,0,1,0.7,83.08,1230.0,52.78,282.03,58.86,0,4078257,934390488
Nepal,Central,2016,4,12.14,110.7,0,0,3.94,71.13,1451.0,94.36,314.71,75.9,0,284721,65233896
Bhutan,East,2019,6,18.1,58.4,1,0,4.04,89.15,1169.0,51.73,366.36,65.65,0,176013,40327245
Nepal,North,2015,9,25.66,117.3,0,0,3.13,74.77,1346.0,78.74,203.02,90.73,0,322630,73919422
Bhutan,West,2015,2,27.47,110.1,0,0,5.09,91.37,1062.0,78.83,304.55,73.99,0,237941,54515889
Thailand,South,2020,1,23.39,102.2,1,0,4.13,84.84,1040.0,92.35,200.39,83.08,0,4331321,992371286
India,North,2019,9,25.54,68.4,1,0,7.56,65.45,1111.0,62.23,322.0,76.18,0,1221019,279753958
Thailand,North,2022,2,21.14,63.2,1,0,5.19,99.7,1714.0,89.1,334.47,41.92,0,4234889,970277253
Nepal,West,2018,5,20.68,85.8,0,0,6.42,64.02,777.0,59.65,248.38,80.64,1,260409,59663648
Bhutan,East,2019,5,34.62,38.4,0,0,1.81,79.77,1087.0,63.58,361.34,93.56,1,172739,39577122
India,North,2023,11,28.88,106.3,0,0,3.21,90.69,483.0,54.67,329.28,49.23,0,1128301,258510859
Nepal,South,2017,3,21.87,88.2,0,0,3.63,84.32,1118.0,65.26,213.25,43.36,0,235136,53873221
Bhutan,North,2023,7,23.17,113.3,0,0,-0.07,63.87,1436.0,57.7,240.42,91.02,0,243657,55825511
Bhutan,South,2022,9,25.41,110.8,0,0,2.85,56.2,927.0,35.7,322.27,94.16,0,150072,34383769
Bhutan,East,2015,9,32.71,77.6,0,0,3.71,64.74,1000.0,22.25,287.08,73.23,0,119636,27410420
Sri Lanka,North,2023,4,26.75,95.0,1,0,5.71,79.99,1271.0,96.63,354.86,71.41,0,471765,108088511
Sri Lanka,West,2017,6,27.24,158.8,0,0,4.57,67.85,311.0,84.88,343.95,82.93,1,418943,95986190
Thailand,South,2019,2,19.31,49.1,0,0,2.6,91.79,850.0,84.18,278.39,71.17,1,4244279,972428644
India,East,2015,6,27.14,167.2,0,1,3.26,56.88,1194.0,18.91,277.62,48.76,0,1017922,233221357
Nepal,West,2022,3,24.22,148.0,0,1,1.4,88.22,745.0,82.8,358.44,70.99,0,164164,37612460
India,East,2021,12,21.3,123.5,0,0,3.02,80.17,989.0,5.58,309.17,57.75,1,1056356,242027169
Sri Lanka,South,2016,2,31.41,147.5,0,0,1.67,57.34,1408.0,75.79,305.55,61.43,0,382842,87714904
Sri Lanka,South,2024,11,21.46,104.1,1,0,3.7,72.05,1094.0,50.89,324.79,73.4,0,391965,89805122
Nepal,Central,2019,8,30.23,115.0,0,0,2.59,82.25,927.0,97.62,238.1,88.98,0,348998,79960731
India,West,2024,7,29.85,0.9,0,0,1.99,66.9,939.0,11.35,385.07,50.93,0,1018930,233452305
Thailand,East,2017,3,20.67,152.6,1,0,-0.21,85.18,862.0,13.14,348.49,51.91,1,4098023,938919178
Bhutan,Central,2017,2,33.23,74.0,0,0,6.67,80.97,1391.0,17.3,324.04,91.55,0,133161,30509203
India,West,2020,11,20.49,109.2,0,0,4.45,84.29,970.0,94.6,314.37,52.03,1,1224782,280616118
Thailand,South,2019,2,22.39,49.1,0,0,-1.15,64.44,1147.0,69.09,267.51,80.42,0,4223207,967600730
Thailand,East,2018,11,29.84,144.8,0,0,3.4,78.57,1448.0,72.26,324.2,72.81,1,4165046,954275163
Sri Lanka,North,2016,6,25.46,68.9,0,0,3.5,67.35,1378.0,99.36,300.17,48.95,0,432282,99042357
Sri Lanka,Central,2024,5,27.49,114.0,0,0,3.41,75.63,898.0,80.29,394.51,73.43,1,378408,86699007
India,Central,2017,4,29.89,121.4,0,0,4.0,68.37,1520.0,70.58,263.23,76.49,0,1195881,273994461
Nepal,North,2019,3,24.2,86.4,0,0,3.81,78.03,792.0,39.72,256.93,94.27,0,223622,51235189
India,North,2015,3,28.57,136.9,1,1,6.88,77.76,1132.0,95.8,414.03,86.08,0,1166434,267247707
India,Central,2022,8,26.53,117.8,0,0,3.95,87.7,909.0,68.16,329.99,78.53,1,1183631,271187801
Bhutan,West,2015,3,32.78,119.8,0,0,3.95,68.54,1425.0,99.41,339.56,59.7,1,242189,55489170
Sri Lanka,North,2015,12,24.12,136.7,0,0,2.69,85.93,832.0,40.04,280.75,74.42,0,348076,79749486
Nepal,South,2020,4,32.04,44.7,0,0,3.49,74.8,624.0,24.64,262.62,80.12,1,175523,40214979
Thailand,East,2017,8,19.7,54.3,0,0,2.79,63.63,1073.0,92.13,236.72,58.25,0,4250084,973758658
India,South,2022,3,28.55,107.5,0,0,4.2,92.73,1577.0,75.67,297.07,77.84,0,1210342,277307696
Thailand,East,2018,2,32.01,105.2,0,0,2.59,87.48,1561.0,58.68,218.39,66.47,0,4228835,968890190
Sri Lanka,Central,2022,3,23.99,136.3,0,0,3.49,87.08,900.0,93.4,252.26,54.22,0,449173,102912341
Sri Lanka,South,2022,6,15.74,124.2,0,0,2.78,72.22,890.0,34.37,301.73,40.46,0,297115,68073549
Bhutan,South,2017,5,21.62,135.6,0,0,5.29,58.9,1453.0,61.06,350.65,89.82,0,186921,42826434
Nepal,Central,2022,6,22.99,103.1,1,1,3.94,73.65,929.0,14.69,263.4,53.85,0,104743,23998208
Nepal,West,2023,7,24.15,85.0,0,1,3.81,70.07,1123.0,0.72,277.86,42.21,1,-1483,-339777
Nepal,West,2021,6,30.73,114.5,0,0,3.56,84.42,838.0,37.45,325.51,86.9,1,178057,40795557
Bhutan,North,2016,12,31.55,67.0,0,0,1.8,90.19,1573.0,31.33,303.25,58.99,0,120366,27577674
India,West,2016,4,28.87,171.8,0,0,3.46,93.25,966.0,85.44,242.23,48.06,0,1232436,282369766
Nepal,Central,2015,6,33.88,57.2,0,0,3.61,68.53,802.0,49.0,319.07,55.19,0,181355,41551179
Bhutan,West,2019,10,15.17,73.6,0,0,4.63,68.63,1707.0,35.51,291.31,54.98,1,131190,30057617
Nepal,South,2016,6,21.76,110.8,0,0,4.66,59.14,1378.0,14.89,339.32,85.27,0,112910,25869392
Nepal,Central,2023,1,18.75,114.6,0,0,2.45,82.83,719.0,80.5,316.57,86.74,1,263875,60457761
Bhutan,West,2016,6,26.63,41.6,0,0,5.35,74.18,863.0,57.48,390.28,44.11,0,102572,23500799
Nepal,West,2024,10,23.64,63.9,0,0,1.69,100.53,1049.0,17.81,279.56,48.88,0,114130,26148912
India,West,2019,11,25.66,147.9,0,0,4.95,74.91,553.0,5.82,394.53,53.46,1,1009089,231197583
Nepal,Central,2021,9,20.41,135.3,0,0,3.91,67.17,1240.0,33.98,345.11,51.29,0,134405,30794222
Thailand,West,2019,10,22.73,114.9,0,0,-1.82,73.51,1096.0,25.57,309.74,61.73,1,4074683,933571630
Bhutan,North,2024,12,27.88,41.5,0,0,2.64,57.91,942.0,51.86,276.43,66.48,0,165394,37894272
Bhutan,North,2022,9,28.4,85.7,0,0,2.57,75.03,1070.0,22.49,293.31,93.16,0,158626,36343620
Nepal,East,2018,9,32.82,50.3,0,0,4.16,61.73,867.0,26.36,366.67,44.36,0,102873,23569763
India,North,2022,11,22.51,82.3,0,0,4.26,88.94,734.0,63.31,328.46,78.59,0,1173823,268940639
India,South,2015,6,23.45,99.4,0,0,0.68,66.16,891.0,90.34,337.16,40.48,1,1184151,271306940
Nepal,East,2020,3,23.8,61.4,0,0,4.87,67.03,854.0,65.92,284.81,63.84,0,216202,49535154
Bhutan,South,2023,9,28.62,111.9,0,1,5.81,68.61,1252.0,58.92,214.47,84.83,0,169337,38797673
India,East,2018,7,31.04,87.1,0,0,1.95,66.27,1030.0,22.7,291.47,63.6,1,1091848,250158924
Bhutan,North,2022,1,27.56,94.0,0,0,4.59,75.78,613.0,48.02,273.13,62.07,0,190699,43692031
India,North,2024,9,25.05,50.1,1,0,1.75,102.0,623.0,27.42,243.99,55.62,0,1140423,261288193
Bhutan,East,2024,10,20.05,74.2,0,0,5.1,80.72,793.0,56.54,262.49,62.42,1,196058,44919859
Sri Lanka,West,2016,2,24.68,66.9,1,1,3.36,76.53,1671.0,16.46,335.2,77.08,1,244368,55988412
Sri Lanka,Central,2015,12,30.28,93.4,0,0,3.22,75.26,777.0,18.08,305.34,65.96,0,272314,62391264
India,South,2016,3,24.28,91.5,0,0,3.0,65.94,863.0,56.12,293.5,51.41,1,1144624,262250706
Sri Lanka,North,2019,4,27.63,36.2,0,0,3.48,85.8,647.0,12.28,284.04,72.49,0,289770,66390698
Nepal,North,2018,8,22.23,127.9,0,0,3.05,70.64,888.0,15.99,267.87,59.74,0,144946,33209325
Bhutan,South,2024,7,19.0,82.7,0,0,4.25,64.77,835.0,80.75,235.4,69.56,1,259018,59344949
Sri Lanka,North,2021,4,21.44,81.5,1,0,1.97,49.11,559.0,36.95,295.71,77.44,0,395587,90634977
Nepal,East,2018,2,21.8,15.9,0,0,4.03,58.45,883.0,31.63,208.44,56.59,0,195364,44760853
India,East,2016,6,12.66,111.2,0,0,3.9,60.5,1295.0,20.68,298.14,64.03,0,1095378,250967701
Bhutan,West,2023,3,21.64,78.0,0,1,1.89,75.51,888.0,71.05,291.97,69.39,1,133254,30530510
Sri Lanka,East,2017,7,22.12,23.7,0,0,5.52,63.95,1335.0,86.92,301.68,85.72,0,445343,102034830
India,Central,2022,9,26.19,59.2,0,0,5.1,75.47,1520.0,9.76,258.65,50.41,0,1067261,244525670
Nepal,North,2019,6,22.36,167.7,0,0,3.5,76.37,797.0,66.31,255.96,69.42,0,234169,53651666
Thailand,North,2023,10,16.61,104.3,0,0,5.35,59.25,763.0,2.02,294.93,40.6,0,4027413,922741357
Bhutan,West,2019,11,24.63,79.1,1,0,6.04,99.02,925.0,80.86,273.58,60.15,0,281606,64520202
Bhutan,South,2023,4,19.18,99.1,0,0,3.62,66.58,696.0,3.55,263.2,73.26,0,95528,21886912
India,East,2017,5,39.23,48.3,0,0,3.66,70.42,1887.0,22.31,257.71,40.77,0,1105398,253263435
Thailand,Central,2016,3,22.39,28.6,0,0,2.47,64.12,1149.0,14.62,329.51,67.98,0,4066281,931646605
India,East,2023,5,20.98,105.8,0,0,3.56,76.51,512.0,59.14,197.33,51.81,0,1175013,269213286
Bhutan,South,2024,10,21.42,44.4,1,0,1.09,82.2,1059.0,13.79,426.21,55.6,0,74691,17112840
Bhutan,West,2018,3,26.3,56.1,0,0,4.32,88.48,330.0,84.65,191.63,68.86,1,294352,67440504
Bhutan,East,2017,1,27.21,83.7,0,0,3.58,65.86,986.0,33.34,261.29,87.02,0,175484,40206044
Thailand,West,2016,5,24.49,154.6,0,0,3.36,83.32,1382.0,24.84,351.67,41.7,1,4033913,924230605
Bhutan,West,2020,2,16.38,114.9,0,0,1.48,87.66,1162.0,68.46,382.64,49.94,1,140005,32077267
Nepal,South,2017,10,39.55,67.1,0,0,2.8,84.92,1502.0,66.51,308.33,63.31,1,225785,51730765
Bhutan,West,2021,6,21.27,79.6,0,1,4.2,85.53,1092.0,41.2,319.6,84.47,1,79187,18142941
Sri Lanka,Central,2020,10,28.97,76.9,1,0,4.02,66.18,1496.0,83.34,409.71,75.12,0,425653,97523553
Sri Lanka,Central,2017,3,24.25,36.1,0,0,1.17,72.81,999.0,19.86,257.54,47.58,1,278309,63764809
Nepal,East,2024,12,29.99,150.8,0,0,1.64,78.0,960.0,4.05,234.47,56.49,0,148416,34004354
India,West,2024,11,16.7,31.8,0,0,3.54,73.69,956.0,56.14,309.44,50.22,0,1128156,258477637
India,North,2019,3,25.05,47.5,0,0,2.28,72.1,965.0,20.61,320.26,90.24,0,1114828,255423991
India,Central,2022,6,27.46,148.6,0,0,2.6,76.46,666.0,84.14,391.36,58.92,0,1152752,264112954
Nepal,South,2021,9,27.01,142.5,1,0,3.49,72.67,685.0,2.5,269.42,85.03,0,191250,43818273
Sri Lanka,Central,2019,12,27.71,117.0,0,0,2.17,86.97,1127.0,45.18,269.97,40.55,0,325251,74519933
Thailand,South,2021,11,26.02,187.4,0,0,4.97,61.4,782.0,78.57,193.42,43.24,0,4236227,970583809
India,North,2022,8,29.99,94.0,0,1,3.62,82.16,1345.0,98.67,213.16,90.93,0,1227523,281244123
Thailand,North,2021,1,17.86,35.3,0,1,4.76,83.62,770.0,61.59,257.97,65.92,0,4103189,940102787
Thailand,Central,2015,1,17.9,154.6,0,1,6.07,71.99,631.0,89.14,250.94,75.44,0,4189212,959811960
Bhutan,West,2020,5,26.15,134.9,0,1,5.84,76.35,898.0,5.19,332.47,52.32,1,-12631,-2893953
India,East,2018,3,29.53,190.2,0,0,2.37,80.33,578.0,41.94,248.77,46.73,1,1148309,263094995
Bhutan,East,2017,7,25.44,98.2,0,0,0.65,53.81,1065.0,26.71,318.12,49.22,1,90565,20749814
Bhutan,South,2016,11,19.42,55.8,1,0,1.54,78.77,913.0,96.91,317.66,51.65,0,290946,66660138
Thailand,South,2023,11,24.01,76.3,0,0,5.27,85.2,858.0,59.44,306.8,86.54,0,4195066,961153200
Thailand,South,2019,11,25.43,122.2,0,0,4.41,82.66,1069.0,82.26,293.37,40.57,1,4198226,961877204
Sri Lanka,North,2018,1,22.26,146.1,1,0,3.16,73.44,762.0,9.31,431.6,55.34,1,255053,58436507
India,East,2016,6,24.87,72.8,0,0,5.79,73.43,1729.0,68.66,347.94,41.41,1,1141371,261505394
India,South,2017,8,29.25,35.2,0,0,3.3,77.34,867.0,71.78,302.82,46.8,1,1166036,267156519
Nepal,South,2016,9,15.77,122.0,1,1,6.19,68.23,1262.0,21.57,378.91,66.91,1,76092,17433830
Bhutan,North,2020,8,23.76,67.0,0,0,3.52,68.2,1113.0,55.57,277.56,74.76,1,199797,45776520
Thailand,West,2022,5,22.69,96.1,0,0,4.85,76.49,1241.0,42.45,313.02,57.14,0,4127409,945651956
Bhutan,East,2024,6,22.67,127.2,0,0,3.91,93.57,1171.0,16.78,389.63,60.83,0,47341,10846540
Thailand,South,2020,5,25.13,72.7,0,1,2.07,88.87,965.0,85.69,425.45,85.49,1,4091146,937343553
Nepal,West,2019,9,34.81,96.1,0,0,5.32,63.19,531.0,29.61,320.74,56.06,0,135313,31002259
Sri Lanka,West,2019,5,20.16,99.4,0,1,4.6,88.5,1195.0,6.98,247.06,93.35,0,233261,53443630
India,West,2016,3,24.28,69.9,1,0,2.75,64.91,1260.0,1.44,195.65,40.27,1,1121415,256933172
Thailand,Central,2023,8,24.3,71.2,0,0,4.89,75.59,1086.0,1.83,325.19,84.53,0,4068685,932197398
Thailand,Central,2024,3,23.19,168.0,0,0,4.52,62.54,780.0,51.86,347.82,40.32,0,4095952,938444680
India,South,2022,5,28.89,145.0,1,1,0.97,66.62,1503.0,77.28,269.41,47.62,0,1168936,267820953
Thailand,North,2024,11,30.62,63.8,0,0,4.1,69.5,1297.0,50.88,286.87,43.84,0,4131042,946484331
Bhutan,North,2016,6,22.17,166.8,0,0,2.8,86.71,695.0,96.46,297.65,89.2,0,297353,68128078
Bhutan,Central,2023,3,27.14,97.3,0,1,4.02,66.14,1175.0,62.52,218.17,49.89,0,133602,30610243
Sri Lanka,South,2023,11,31.19,48.8,1,0,3.7,78.89,1141.0,60.17,264.9,80.88,1,480029,109981919
Nepal,North,2022,1,24.6,98.6,0,1,3.06,79.89,988.0,74.43,296.71,73.54,0,163055,37358371
Bhutan,North,2016,4,21.86,65.5,0,0,4.92,76.42,1121.0,98.84,272.03,79.22,1,287691,65914368
Bhutan,South,2019,7,22.48,146.5,1,0,2.66,52.3,818.0,36.97,334.7,43.24,1,143760,32937594
Thailand,South,2024,7,29.68,99.1,0,0,2.09,71.15,935.0,19.42,338.15,90.23,0,4090785,937260842
Bhutan,South,2020,1,36.24,137.0,1,0,4.37,80.47,484.0,88.1,293.95,55.8,0,299548,68630986
Nepal,West,2024,5,22.85,125.9,1,0,2.71,86.06,267.0,39.74,307.19,73.77,1,213163,48838873
Bhutan,North,2019,7,23.24,40.6,0,1,4.49,72.5,559.0,9.21,286.84,78.12,0,29071,6660606
India,West,2018,6,27.85,134.2,0,0,5.14,64.98,564.0,40.87,353.22,89.66,0,1116389,255781639
Bhutan,West,2023,3,31.71,90.0,0,0,3.51,70.24,895.0,80.81,194.65,72.86,1,296885,68020853
Sri Lanka,West,2015,9,21.94,132.4,0,0,7.25,68.06,1393.0,94.3,328.93,52.21,1,400548,91771617
Nepal,West,2024,4,25.48,132.7,0,0,3.89,69.33,834.0,78.7,262.26,68.48,0,290120,66470889
Sri Lanka,West,2017,11,29.7,85.3,0,0,5.1,62.5,878.0,59.06,326.76,57.25,0,359825,82441360
Bhutan,Central,2023,3,27.81,102.0,0,0,0.2,77.79,1118.0,10.13,383.31,55.01,0,44431,10179815
Bhutan,Central,2016,6,32.24,30.5,0,0,5.58,71.18,305.0,68.46,333.17,46.14,1,167469,38369686
Bhutan,South,2022,9,27.52,129.5,0,1,5.67,76.83,921.0,47.43,355.97,75.35,1,62282,14269750
Nepal,Central,2023,6,24.37,135.6,1,0,3.06,69.34,977.0,28.41,312.9,55.35,1,193430,44317744
India,East,2023,4,28.34,108.2,1,0,3.01,76.08,906.0,25.55,254.63,70.92,0,1189892,272622291
Bhutan,East,2018,11,23.96,57.8,0,1,3.81,67.21,1084.0,22.99,329.91,46.45,1,25266,5788823
Thailand,North,2023,3,21.16,65.6,0,0,3.36,93.91,868.0,6.58,336.61,48.16,1,4024111,921984819
Thailand,North,2018,8,22.37,107.5,0,0,1.33,71.67,1316.0,71.14,353.93,61.98,1,4157517,952550155
Sri Lanka,East,2023,8,26.03,114.5,0,0,5.5,67.29,1602.0,18.95,357.21,64.21,0,256151,58688076
Nepal,North,2017,8,31.61,175.4,0,0,3.4,77.03,629.0,68.17,238.59,75.82,1,269466,61738744
Nepal,North,2023,5,26.09,69.2,0,0,3.34,69.94,880.0,74.81,302.67,90.0,0,257635,59028083
Sri Lanka,East,2018,2,20.83,61.6,0,0,5.48,75.1,1111.0,72.07,290.08,86.29,1,421812,96643522
Nepal,South,2022,6,28.25,115.8,1,0,3.67,65.99,656.0,71.97,301.91,94.96,1,305275,69943129
India,East,2020,11,26.28,50.2,0,1,7.16,64.52,1526.0,60.56,299.06,55.66,0,1093524,250542921
India,East,2020,5,24.46,126.5,0,0,2.5,73.87,687.0,73.18,340.38,86.23,0,1201003,275167989
Sri Lanka,East,2021,8,27.61,149.3,0,0,4.17,86.57,1657.0,97.16,309.76,46.63,1,426047,97613824
Nepal,North,2016,4,19.02,186.7,0,0,5.78,79.42,1167.0,48.3,306.26,52.39,1,176803,40508246
Bhutan,North,2016,4,30.02,165.9,0,0,2.51,72.38,644.0,51.1,275.11,60.48,1,172036,39416054
Bhutan,East,2015,9,24.45,106.8,0,0,3.38,74.76,696.0,62.93,263.13,90.79,0,228140,52270331
Thailand,North,2021,4,25.67,93.9,0,0,3.6,73.03,779.0,34.74,321.56,81.01,0,4118807,943681107
Nepal,West,2019,8,19.14,74.0,0,0,5.0,73.24,732.0,74.79,347.06,76.49,1,237135,54331222
Thailand,Central,2020,10,27.05,129.5,0,0,3.89,66.03,836.0,79.05,245.86,73.17,1,4244562,972493484
Nepal,Central,2020,12,25.43,121.1,0,0,1.23,80.96,899.0,27.06,317.97,48.08,0,118680,27191386
Bhutan,East,2017,10,22.46,170.2,0,0,4.09,73.18,806.0,51.24,375.39,56.91,0,104600,23965445
Bhutan,East,2022,10,23.66,60.2,1,0,5.71,75.42,1015.0,35.63,249.81,52.6,0,202927,46493651
Sri Lanka,Central,2019,1,32.73,148.8,0,0,1.59,85.95,403.0,45.17,362.03,92.74,0,333686,76452519
Nepal,Central,2018,1,20.48,97.0,0,1,6.57,75.97,910.0,35.61,391.3,70.38,1,34490,7902181
India,East,2023,3,22.98,131.4,0,0,2.73,75.0,947.0,63.96,301.54,52.51,0,1164178,266730823
Bhutan,West,2020,4,23.68,35.9,0,0,7.11,58.68,1243.0,96.51,253.59,52.08,0,275496,63120308
Bhutan,South,2024,4,26.55,159.4,0,0,3.95,72.09,962.0,70.99,378.28,70.4,1,176327,40399188
Nepal,North,2021,7,34.66,99.2,0,0,2.98,72.01,1220.0,45.25,244.08,53.46,0,216101,49512014
Thailand,East,2018,10,30.09,76.2,0,0,2.76,74.3,657.0,75.94,359.96,46.69,0,4137793,948031088
Thailand,Central,2020,10,27.58,115.7,0,0,5.83,80.89,1096.0,31.9,220.8,86.03,0,4175124,956584186
Thailand,Central,2023,1,21.7,106.2,0,0,4.46,77.2,1014.0,93.2,356.16,47.24,0,4197732,961764021
Bhutan,South,2020,7,28.23,160.2,0,0,3.46,80.2,682.0,72.78,286.9,69.63,0,227056,52021970
Nepal,Central,2018,8,23.3,181.3,1,1,2.88,78.41,1037.0,4.3,229.07,90.41,1,134469,30808885
Sri Lanka,West,2020,3,20.22,118.2,0,0,4.44,71.17,1333.0,10.83,266.9,74.38,0,292111,66927057
Bhutan,East,2019,5,23.14,75.7,0,0,2.15,84.54,739.0,21.78,410.3,64.86,0,46111,10564728
Bhutan,Central,2015,6,27.89,106.0,0,0,5.97,82.99,655.0,71.34,363.12,61.75,1,169781,38899400
Sri Lanka,Central,2018,2,22.7,90.8,0,0,2.54,80.01,961.0,43.35,289.23,83.99,0,345757,79218168
India,South,2021,10,20.75,40.1,1,0,0.04,82.87,607.0,74.24,270.78,83.35,1,1273897,291869109
Nepal,South,2016,6,24.91,93.5,0,0,3.87,77.29,1017.0,94.42,392.23,86.13,1,254476,58304308
Sri Lanka,Central,2021,4,22.3,75.8,0,0,5.03,80.15,862.0,35.14,318.49,46.17,0,302884,69395314
Nepal,Central,2021,8,15.64,196.2,1,0,2.8,85.42,757.0,24.05,287.03,80.75,1,212862,48769910
Bhutan,East,2016,6,29.96,71.2,0,0,2.62,84.99,913.0,82.99,361.25,45.14,0,188525,43193934
India,South,2016,7,26.75,95.1,0,0,5.7,83.45,826.0,36.82,346.71,64.95,0,1110171,254357001
India,North,2017,1,19.01,108.0,0,0,2.45,84.44,1118.0,35.23,400.02,86.57,0,1091162,250001751
Nepal,Central,2021,8,22.7,112.2,0,0,5.22,87.72,609.0,43.99,327.04,58.1,0,156452,35845524
Nepal,North,2022,6,21.74,108.8,0,0,4.86,76.12,1424.0,43.07,312.34,59.91,1,145986,33447605
Bhutan,West,2020,9,24.13,65.1,1,0,5.38,66.04,477.0,48.64,340.04,44.96,0,160106,36682711
Nepal,North,2021,5,31.19,144.5,0,0,2.36,82.2,1768.0,0.19,362.98,93.05,0,97945,22440683
Bhutan,Central,2017,2,15.27,61.0,0,0,2.81,79.66,1181.0,21.63,322.02,52.14,0,77237,17696167
Thailand,North,2024,12,18.65,25.9,0,0,4.92,70.61,724.0,14.34,262.91,46.7,0,4075183,933686188
Bhutan,North,2024,2,27.9,102.8,0,0,3.25,55.97,845.0,21.41,317.6,71.97,0,103336,23675843
Nepal,North,2015,9,22.22,21.3,1,0,3.72,82.52,603.0,85.53,307.3,63.11,0,323037,74012672
Nepal,Central,2019,5,26.85,80.4,0,0,2.89,67.35,1039.0,68.12,368.79,66.64,0,216458,49593808
Bhutan,North,2015,6,21.61,62.5,0,0,4.15,81.42,1173.0,64.71,229.1,94.89,0,265764,60890560
India,East,2020,6,27.9,155.5,0,0,1.67,68.41,1470.0,38.34,257.55,59.46,0,1144188,262150811
Bhutan,East,2024,9,24.86,126.2,0,0,3.8,67.02,936.0,14.75,344.4,87.17,0,105333,24133386
Sri Lanka,Central,2017,4,22.32,120.0,1,1,3.63,77.09,701.0,74.57,322.09,81.63,0,349925,80173120
Bhutan,North,2022,10,30.29,188.1,0,0,3.63,63.21,1186.0,86.84,318.33,75.76,0,250377,57365165
Bhutan,North,2021,4,23.98,84.8,1,0,2.87,85.57,1523.0,26.32,426.7,91.26,0,131701,30174695
Nepal,Central,2020,2,22.89,97.1,0,0,2.31,66.59,1326.0,77.79,285.88,68.82,1,266973,61167560
Nepal,North,2024,5,31.48,81.2,0,0,3.55,96.02,1433.0,19.17,325.71,62.09,1,121930,27936010
